id,cliente_id,cierre_caja_id,numero_pedido,fecha_pedido,hora_entrega,estado,total,origen_pedido,notas,mes,mes_nombre,dia_semana,semana,semana_anio,es_fin_semana,trimestre,es_fecha_especial,es_cancelado,es_entregado,hora_entrega_num,monto_pagado,n_pagos,metodo_pago_prin,estado_pago_fin,riesgo_cobro,es_pago_digital,n_items,n_productos_dist,subtotal_det,canal_cliente,tipo_cliente,antiguedad_cliente,diferencia_pago,ticket_por_item,total_norm,monto_pagado_norm,diferencia_pago_norm,ticket_por_item_norm,n_items_norm,n_productos_dist_norm,hora_entrega_num_norm,antiguedad_cliente_norm,subtotal_det_norm,estado_cod,origen_cod,metodo_pago_cod,estado_pago_cod,tipo_cliente_cod,canal_cliente_cod
612,13,228,PED-20240919-612,2025-09-19,11:00:00,desconocido,56000,whatsapp,,9,Sep,4,38,38,0,3,0,0,0,11,56000.0,1,nequi,confirmado,0.0,1.0,2,1,56000,whatsapp,individual,345,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,1.0,0.321429,0.344262,1,2,3,0,1,2
613,12,228,PED-20240919-613,2025-09-19,11:00:00,cancelado,37500,whatsapp,,9,Sep,4,38,38,0,3,0,1,0,11,0.0,0,desconocido,sin_pago,0.0,0.0,6,2,37500,whatsapp,individual,353,37500.0,6250.0,0.222951,0.0,0.3125,0.056701,0.5,0.333333,1.0,0.607143,0.222951,0,2,1,3,1,2
614,17,228,PED-20240919-614,2025-09-19,08:00:00,entregado,156000,whatsapp,Pago contra entrega,9,Sep,4,38,38,0,3,0,0,1,8,156000.0,1,nequi,confirmado,0.0,1.0,3,1,156000,whatsapp,individual,338,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,0.25,0.071429,1.0,2,2,3,0,1,2
615,21,229,PED-20240920-615,2025-09-20,08:00:00,entregado,36000,whatsapp,Llamar antes,9,Sep,5,38,38,1,3,1,0,1,8,36000.0,1,nequi,confirmado,0.0,1.0,2,2,36000,presencial,empresa,351,0.0,18000.0,0.213115,0.230769,0.0,0.298969,0.1,0.333333,0.25,0.535714,0.213115,2,2,3,0,0,1
616,25,229,PED-20240920-616,2025-09-20,10:30:00,entregado,45000,otro,Con tarjeta feliz cumpleaños,9,Sep,5,38,38,1,3,1,0,1,10,45000.0,1,daviplata,confirmado,0.0,1.0,7,3,45000,whatsapp,empresa,343,0.0,6428.57,0.272131,0.288462,0.0,0.060383,0.6,0.666667,0.75,0.25,0.272131,2,1,0,0,0,2
617,19,229,PED-20240920-617,2025-09-20,08:00:00,entregado,56000,whatsapp,,9,Sep,5,38,38,1,3,1,0,1,8,56000.0,1,efectivo,confirmado,0.0,0.0,2,1,56000,whatsapp,individual,337,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,0.25,0.035714,0.344262,2,2,2,0,1,2
618,7,229,PED-20240920-618,2025-09-20,09:30:00,entregado,56000,whatsapp,,9,Sep,5,38,38,1,3,1,0,1,9,56000.0,1,daviplata,confirmado,0.0,1.0,2,1,56000,otro,individual,350,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,0.5,0.5,0.344262,2,2,0,0,1,0
619,6,229,PED-20240920-619,2025-09-20,08:00:00,entregado,16000,whatsapp,,9,Sep,5,38,38,1,3,1,0,1,8,16000.0,1,efectivo,confirmado,0.0,0.0,2,1,16000,presencial,individual,358,0.0,8000.0,0.081967,0.102564,0.0,0.092784,0.1,0.0,0.25,0.785714,0.081967,2,2,2,0,1,1
620,10,229,PED-20240920-620,2025-09-20,07:00:00,entregado,80000,whatsapp,Llamar antes,9,Sep,5,38,38,1,3,1,0,1,7,80000.0,1,daviplata,confirmado,0.0,1.0,2,1,80000,whatsapp,individual,345,0.0,40000.0,0.501639,0.512821,0.0,0.752577,0.1,0.0,0.0,0.321429,0.501639,2,2,0,0,1,2
621,4,229,PED-20240920-621,2025-09-20,08:30:00,entregado,43000,whatsapp,Con tarjeta feliz cumpleaños,9,Sep,5,38,38,1,3,1,0,1,8,43000.0,1,transferencia,confirmado,0.0,1.0,3,2,43000,whatsapp,individual,337,0.0,14333.33,0.259016,0.275641,0.0,0.223368,0.2,0.333333,0.25,0.035714,0.259016,2,2,4,0,1,2
622,12,229,PED-20240920-622,2025-09-20,08:00:00,entregado,40500,whatsapp,Pago contra entrega,9,Sep,5,38,38,1,3,1,0,1,8,40500.0,1,efectivo,confirmado,0.0,0.0,5,2,40500,whatsapp,individual,353,0.0,8100.0,0.242623,0.259615,0.0,0.094845,0.4,0.333333,0.25,0.607143,0.242623,2,2,2,0,1,2
623,20,229,PED-20240920-623,2025-09-20,09:30:00,entregado,43000,whatsapp,Pago contra entrega,9,Sep,5,38,38,1,3,1,0,1,9,43000.0,1,daviplata,pendiente,1.0,1.0,7,4,43000,whatsapp,individual,340,0.0,6142.86,0.259016,0.275641,0.0,0.054492,0.6,1.0,0.5,0.142857,0.259016,2,2,0,1,1,2
624,16,229,PED-20240920-624,2025-09-20,08:00:00,entregado,99000,whatsapp,,9,Sep,5,38,38,1,3,1,0,1,8,99000.0,1,nequi,confirmado,0.0,1.0,3,1,99000,otro,individual,355,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.25,0.678571,0.62623,2,2,3,0,1,0
625,13,229,PED-20240920-625,2025-09-20,08:30:00,entregado,36500,whatsapp,Entregar en portería,9,Sep,5,38,38,1,3,1,0,1,8,36500.0,1,daviplata,confirmado,0.0,1.0,2,2,36500,whatsapp,individual,345,0.0,18250.0,0.216393,0.233974,0.0,0.304124,0.1,0.333333,0.25,0.321429,0.216393,2,2,0,0,1,2
626,6,229,PED-20240920-626,2025-09-20,08:00:00,entregado,43000,whatsapp,Con tarjeta feliz cumpleaños,9,Sep,5,38,38,1,3,1,0,1,8,43000.0,1,efectivo,confirmado,0.0,0.0,3,2,43000,presencial,individual,358,0.0,14333.33,0.259016,0.275641,0.0,0.223368,0.2,0.333333,0.25,0.785714,0.259016,2,2,2,0,1,1
627,21,230,PED-20240921-627,2025-09-21,09:00:00,entregado,64000,whatsapp,Decorar la caja,9,Sep,6,38,38,1,3,0,0,1,9,64000.0,1,nequi,confirmado,0.0,1.0,9,4,64000,presencial,empresa,351,0.0,7111.11,0.396721,0.410256,0.0,0.074456,0.8,1.0,0.5,0.535714,0.396721,2,2,3,0,0,1
628,23,230,PED-20240921-628,2025-09-21,07:00:00,entregado,156000,whatsapp,,9,Sep,6,38,38,1,3,0,0,1,7,156000.0,1,daviplata,confirmado,0.0,1.0,3,1,156000,whatsapp,empresa,355,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,0.0,0.678571,1.0,2,2,0,0,0,2
629,10,230,PED-20240921-629,2025-09-21,07:00:00,entregado,84000,whatsapp,,9,Sep,6,38,38,1,3,0,0,1,7,84000.0,1,daviplata,pendiente,1.0,1.0,3,1,84000,whatsapp,individual,345,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.0,0.321429,0.527869,2,2,0,1,1,2
630,21,230,PED-20240921-630,2025-09-21,08:30:00,entregado,104000,otro,Entregar en portería,9,Sep,6,38,38,1,3,0,0,1,8,104000.0,1,nequi,rechazado,1.0,1.0,2,1,104000,presencial,empresa,351,0.0,52000.0,0.659016,0.666667,0.0,1.0,0.1,0.0,0.25,0.535714,0.659016,2,1,3,2,0,1
631,14,230,PED-20240921-631,2025-09-21,11:30:00,entregado,120000,whatsapp,,9,Sep,6,38,38,1,3,0,0,1,11,120000.0,1,transferencia,confirmado,0.0,1.0,3,1,120000,whatsapp,individual,359,0.0,40000.0,0.763934,0.769231,0.0,0.752577,0.2,0.0,1.0,0.821429,0.763934,2,2,4,0,1,2
632,20,230,PED-20240921-632,2025-09-21,11:00:00,entregado,80000,whatsapp,,9,Sep,6,38,38,1,3,0,0,1,11,80000.0,1,transferencia,confirmado,0.0,1.0,2,1,80000,whatsapp,individual,340,0.0,40000.0,0.501639,0.512821,0.0,0.752577,0.1,0.0,1.0,0.142857,0.501639,2,2,4,0,1,2
633,9,230,PED-20240921-633,2025-09-21,10:30:00,entregado,24000,whatsapp,Pago contra entrega,9,Sep,6,38,38,1,3,0,0,1,10,24000.0,1,transferencia,confirmado,0.0,1.0,3,1,24000,whatsapp,individual,349,0.0,8000.0,0.134426,0.153846,0.0,0.092784,0.2,0.0,0.75,0.464286,0.134426,2,2,4,0,1,2
634,22,230,PED-20240921-634,2025-09-21,08:00:00,entregado,99000,whatsapp,Para regalo,9,Sep,6,38,38,1,3,0,0,1,8,99000.0,1,transferencia,pendiente,1.0,1.0,3,1,99000,otro,empresa,360,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.25,0.857143,0.62623,2,2,4,1,0,0
635,9,230,PED-20240921-635,2025-09-21,11:30:00,entregado,46000,whatsapp,Con tarjeta feliz cumpleaños,9,Sep,6,38,38,1,3,0,0,1,11,46000.0,1,nequi,confirmado,0.0,1.0,3,2,46000,whatsapp,individual,349,0.0,15333.33,0.278689,0.294872,0.0,0.243986,0.2,0.333333,1.0,0.464286,0.278689,2,2,3,0,1,2
636,12,230,PED-20240921-636,2025-09-21,07:00:00,entregado,35000,whatsapp,Para regalo,9,Sep,6,38,38,1,3,0,0,1,7,35000.0,1,nequi,pendiente,1.0,1.0,1,1,35000,whatsapp,individual,353,0.0,35000.0,0.206557,0.224359,0.0,0.649485,0.0,0.0,0.0,0.607143,0.206557,2,2,3,1,1,2
637,10,231,PED-20240923-637,2025-09-23,07:30:00,entregado,104000,whatsapp,,9,Sep,1,39,39,0,3,0,0,1,7,104000.0,1,nequi,pendiente,1.0,1.0,2,1,104000,whatsapp,individual,345,0.0,52000.0,0.659016,0.666667,0.0,1.0,0.1,0.0,0.0,0.321429,0.659016,2,2,3,1,1,2
638,16,232,PED-20240924-638,2025-09-24,09:30:00,entregado,29500,whatsapp,,9,Sep,2,39,39,0,3,0,0,1,9,29500.0,1,nequi,pendiente,1.0,1.0,5,4,29500,otro,individual,355,0.0,5900.0,0.170492,0.189103,0.0,0.049485,0.4,1.0,0.5,0.678571,0.170492,2,2,3,1,1,0
639,6,232,PED-20240924-639,2025-09-24,07:30:00,entregado,66000,manual,,9,Sep,2,39,39,0,3,0,0,1,7,66000.0,1,daviplata,confirmado,0.0,1.0,2,1,66000,presencial,individual,358,0.0,33000.0,0.409836,0.423077,0.0,0.608247,0.1,0.0,0.0,0.785714,0.409836,2,0,0,0,1,1
640,23,232,PED-20240924-640,2025-09-24,07:30:00,entregado,66000,whatsapp,,9,Sep,2,39,39,0,3,0,0,1,7,66000.0,1,nequi,confirmado,0.0,1.0,2,1,66000,whatsapp,empresa,355,0.0,33000.0,0.409836,0.423077,0.0,0.608247,0.1,0.0,0.0,0.678571,0.409836,2,2,3,0,0,2
641,7,233,PED-20240925-641,2025-09-25,10:00:00,entregado,70000,whatsapp,,9,Sep,3,39,39,0,3,0,0,1,10,70000.0,1,nequi,confirmado,0.0,1.0,2,1,70000,otro,individual,350,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,0.75,0.5,0.436066,2,2,3,0,1,0
642,22,233,PED-20240925-642,2025-09-25,11:30:00,entregado,156000,whatsapp,,9,Sep,3,39,39,0,3,0,0,1,11,156000.0,1,efectivo,confirmado,0.0,0.0,3,1,156000,otro,empresa,360,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,0.857143,1.0,2,2,2,0,0,0
643,19,233,PED-20240925-643,2025-09-25,07:00:00,entregado,16000,whatsapp,Para regalo,9,Sep,3,39,39,0,3,0,0,1,7,16000.0,1,transferencia,confirmado,0.0,1.0,2,1,16000,whatsapp,individual,337,0.0,8000.0,0.081967,0.102564,0.0,0.092784,0.1,0.0,0.0,0.035714,0.081967,2,2,4,0,1,2
644,25,234,PED-20240926-644,2025-09-26,09:30:00,entregado,36000,whatsapp,,9,Sep,4,39,39,0,3,0,0,1,9,36000.0,1,nequi,confirmado,0.0,1.0,2,2,36000,whatsapp,empresa,343,0.0,18000.0,0.213115,0.230769,0.0,0.298969,0.1,0.333333,0.5,0.25,0.213115,2,2,3,0,0,2
645,5,234,PED-20240926-645,2025-09-26,08:30:00,entregado,156000,whatsapp,Con tarjeta feliz cumpleaños,9,Sep,4,39,39,0,3,0,0,1,8,156000.0,1,transferencia,pendiente,1.0,1.0,3,1,156000,whatsapp,individual,349,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,0.25,0.464286,1.0,2,2,4,1,1,2
646,8,235,PED-20240927-646,2025-09-27,08:00:00,entregado,28000,whatsapp,Decorar la caja,9,Sep,5,39,39,1,3,0,0,1,8,28000.0,1,transferencia,pendiente,1.0,1.0,1,1,28000,presencial,individual,345,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,0.25,0.321429,0.160656,2,2,4,1,1,1
647,10,236,PED-20240928-647,2025-09-28,07:30:00,entregado,49000,whatsapp,Entregar en portería,9,Sep,6,39,39,1,3,0,0,1,7,49000.0,1,efectivo,confirmado,0.0,0.0,6,3,49000,whatsapp,individual,345,0.0,8166.67,0.298361,0.314103,0.0,0.09622,0.5,0.666667,0.0,0.321429,0.298361,2,2,2,0,1,2
648,24,236,PED-20240928-648,2025-09-28,08:00:00,entregado,99000,whatsapp,Pago contra entrega,9,Sep,6,39,39,1,3,0,0,1,8,99000.0,1,daviplata,confirmado,0.0,1.0,3,1,99000,whatsapp,empresa,364,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.25,1.0,0.62623,2,2,0,0,0,2
649,3,237,PED-20240930-649,2025-09-30,09:00:00,entregado,80000,manual,Decorar la caja,9,Sep,1,40,40,0,3,0,0,1,9,80000.0,1,nequi,confirmado,0.0,1.0,2,1,80000,otro,individual,358,0.0,40000.0,0.501639,0.512821,0.0,0.752577,0.1,0.0,0.5,0.785714,0.501639,2,0,3,0,1,0
650,25,238,PED-20241001-650,2025-10-01,09:00:00,entregado,80000,whatsapp,,10,Oct,2,40,40,0,4,0,0,1,9,80000.0,1,transferencia,pendiente,1.0,1.0,10,4,80000,whatsapp,empresa,343,0.0,8000.0,0.501639,0.512821,0.0,0.092784,0.9,1.0,0.5,0.25,0.501639,2,2,4,1,0,2
651,20,239,PED-20241002-651,2025-10-02,08:00:00,entregado,7500,whatsapp,Decorar la caja,10,Oct,3,40,40,0,4,0,0,1,8,7500.0,1,transferencia,confirmado,0.0,1.0,1,1,7500,whatsapp,individual,340,0.0,7500.0,0.02623,0.048077,0.0,0.082474,0.0,0.0,0.25,0.142857,0.02623,2,2,4,0,1,2
652,19,239,PED-20241002-652,2025-10-02,11:00:00,cancelado,67500,manual,,10,Oct,3,40,40,0,4,0,1,0,11,0.0,0,desconocido,sin_pago,0.0,0.0,8,3,67500,whatsapp,individual,337,67500.0,8437.5,0.419672,0.0,0.5625,0.101804,0.7,0.666667,1.0,0.035714,0.419672,0,0,1,3,1,2
653,1,240,PED-20241003-653,2025-10-03,09:00:00,desconocido,52000,manual,Llamar antes,10,Oct,4,40,40,0,4,0,0,0,9,52000.0,1,nequi,confirmado,0.0,1.0,2,1,52000,whatsapp,individual,360,0.0,26000.0,0.318033,0.333333,0.0,0.463918,0.1,0.0,0.5,0.857143,0.318033,1,0,3,0,1,2
654,20,240,PED-20241003-654,2025-10-03,08:00:00,desconocido,48000,whatsapp,Para regalo,10,Oct,4,40,40,0,4,0,0,0,8,48000.0,1,transferencia,confirmado,0.0,1.0,2,2,48000,whatsapp,individual,340,0.0,24000.0,0.291803,0.307692,0.0,0.42268,0.1,0.333333,0.25,0.142857,0.291803,1,2,4,0,1,2
655,6,241,PED-20241004-655,2025-10-04,07:30:00,entregado,99000,whatsapp,Decorar la caja,10,Oct,5,40,40,1,4,0,0,1,7,99000.0,1,transferencia,confirmado,0.0,1.0,3,1,99000,presencial,individual,358,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.0,0.785714,0.62623,2,2,4,0,1,1
656,16,241,PED-20241004-656,2025-10-04,11:00:00,entregado,56000,whatsapp,Entregar en portería,10,Oct,5,40,40,1,4,0,0,1,11,56000.0,1,transferencia,confirmado,0.0,1.0,2,1,56000,otro,individual,355,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,1.0,0.678571,0.344262,2,2,4,0,1,0
657,9,241,PED-20241004-657,2025-10-04,07:30:00,entregado,46000,whatsapp,Llamar antes,10,Oct,5,40,40,1,4,0,0,1,7,46000.0,1,transferencia,confirmado,0.0,1.0,3,2,46000,whatsapp,individual,349,0.0,15333.33,0.278689,0.294872,0.0,0.243986,0.2,0.333333,0.0,0.464286,0.278689,2,2,4,0,1,2
658,1,242,PED-20241005-658,2025-10-05,11:00:00,cancelado,9000,whatsapp,Pago contra entrega,10,Oct,6,40,40,1,4,0,1,0,11,0.0,0,desconocido,sin_pago,0.0,0.0,2,1,9000,whatsapp,individual,360,9000.0,4500.0,0.036066,0.0,0.075,0.020619,0.1,0.0,1.0,0.857143,0.036066,0,2,1,3,1,2
659,12,242,PED-20241005-659,2025-10-05,10:30:00,entregado,34500,whatsapp,,10,Oct,6,40,40,1,4,0,0,1,10,34500.0,1,transferencia,confirmado,0.0,1.0,4,2,34500,whatsapp,individual,353,0.0,8625.0,0.203279,0.221154,0.0,0.10567,0.3,0.333333,0.75,0.607143,0.203279,2,2,4,0,1,2
660,14,242,PED-20241005-660,2025-10-05,10:30:00,entregado,8000,whatsapp,Para regalo,10,Oct,6,40,40,1,4,0,0,1,10,8000.0,1,nequi,confirmado,0.0,1.0,1,1,8000,whatsapp,individual,359,0.0,8000.0,0.029508,0.051282,0.0,0.092784,0.0,0.0,0.75,0.821429,0.029508,2,2,3,0,1,2
661,1,243,PED-20241007-661,2025-10-07,09:00:00,entregado,42500,whatsapp,Para regalo,10,Oct,1,41,41,0,4,0,0,1,9,42500.0,1,nequi,pendiente,1.0,1.0,6,3,42500,whatsapp,individual,360,0.0,7083.33,0.255738,0.272436,0.0,0.073883,0.5,0.666667,0.5,0.857143,0.255738,2,2,3,1,1,2
662,10,243,PED-20241007-662,2025-10-07,10:30:00,entregado,84000,whatsapp,Pago contra entrega,10,Oct,1,41,41,0,4,0,0,1,10,84000.0,1,efectivo,confirmado,0.0,0.0,3,1,84000,whatsapp,individual,345,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.75,0.321429,0.527869,2,2,2,0,1,2
663,15,243,PED-20241007-663,2025-10-07,10:00:00,entregado,41000,whatsapp,Llamar antes,10,Oct,1,41,41,0,4,0,0,1,10,41000.0,1,daviplata,pendiente,1.0,1.0,2,2,41000,whatsapp,individual,337,0.0,20500.0,0.245902,0.262821,0.0,0.350515,0.1,0.333333,0.75,0.035714,0.245902,2,2,0,1,1,2
664,13,244,PED-20241008-664,2025-10-08,07:00:00,entregado,70000,whatsapp,Con tarjeta feliz cumpleaños,10,Oct,2,41,41,0,4,0,0,1,7,70000.0,1,nequi,confirmado,0.0,1.0,2,1,70000,whatsapp,individual,345,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,0.0,0.321429,0.436066,2,2,3,0,1,2
665,3,245,PED-20241009-665,2025-10-09,10:00:00,cancelado,105000,whatsapp,,10,Oct,3,41,41,0,4,0,1,0,10,0.0,0,desconocido,sin_pago,0.0,0.0,3,1,105000,otro,individual,358,105000.0,35000.0,0.665574,0.0,0.875,0.649485,0.2,0.0,0.75,0.785714,0.665574,0,2,1,3,1,0
666,25,245,PED-20241009-666,2025-10-09,11:00:00,entregado,70000,whatsapp,Decorar la caja,10,Oct,3,41,41,0,4,0,0,1,11,70000.0,1,transferencia,confirmado,0.0,1.0,2,1,70000,whatsapp,empresa,343,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,1.0,0.25,0.436066,2,2,4,0,0,2
667,24,245,PED-20241009-667,2025-10-09,08:30:00,entregado,70000,whatsapp,Decorar la caja,10,Oct,3,41,41,0,4,0,0,1,8,70000.0,1,daviplata,confirmado,0.0,1.0,2,1,70000,whatsapp,empresa,364,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,0.25,1.0,0.436066,2,2,0,0,0,2
668,24,246,PED-20241010-668,2025-10-10,11:30:00,entregado,156000,whatsapp,Llamar antes,10,Oct,4,41,41,0,4,0,0,1,11,156000.0,1,daviplata,confirmado,0.0,1.0,3,1,156000,whatsapp,empresa,364,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,2,2,0,0,0,2
669,16,246,PED-20241010-669,2025-10-10,08:00:00,entregado,99000,whatsapp,,10,Oct,4,41,41,0,4,0,0,1,8,99000.0,1,nequi,confirmado,0.0,1.0,3,1,99000,otro,individual,355,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.25,0.678571,0.62623,2,2,3,0,1,0
670,17,247,PED-20241011-670,2025-10-11,07:30:00,entregado,54000,whatsapp,,10,Oct,5,41,41,1,4,0,0,1,7,54000.0,1,efectivo,confirmado,0.0,0.0,7,3,54000,whatsapp,individual,338,0.0,7714.29,0.331148,0.346154,0.0,0.086893,0.6,0.666667,0.0,0.071429,0.331148,2,2,2,0,1,2
671,2,247,PED-20241011-671,2025-10-11,07:00:00,entregado,65000,whatsapp,Para regalo,10,Oct,5,41,41,1,4,0,0,1,7,65000.0,1,nequi,confirmado,0.0,1.0,9,4,65000,otro,individual,362,0.0,7222.22,0.403279,0.416667,0.0,0.076747,0.8,1.0,0.0,0.928571,0.403279,2,2,3,0,1,0
672,6,247,PED-20241011-672,2025-10-11,08:30:00,entregado,25500,manual,Con tarjeta feliz cumpleaños,10,Oct,5,41,41,1,4,0,0,1,8,25500.0,1,daviplata,confirmado,0.0,1.0,3,1,25500,presencial,individual,358,0.0,8500.0,0.144262,0.163462,0.0,0.103093,0.2,0.0,0.25,0.785714,0.144262,2,0,0,0,1,1
673,16,248,PED-20241012-673,2025-10-12,09:00:00,entregado,84000,manual,Decorar la caja,10,Oct,6,41,41,1,4,0,0,1,9,84000.0,1,transferencia,pendiente,1.0,1.0,3,1,84000,otro,individual,355,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.5,0.678571,0.527869,2,0,4,1,1,0
674,25,248,PED-20241012-674,2025-10-12,07:00:00,entregado,34000,whatsapp,Con tarjeta feliz cumpleaños,10,Oct,6,41,41,1,4,0,0,1,7,34000.0,1,nequi,confirmado,0.0,1.0,5,2,34000,whatsapp,empresa,343,0.0,6800.0,0.2,0.217949,0.0,0.068041,0.4,0.333333,0.0,0.25,0.2,2,2,3,0,0,2
675,15,249,PED-20241014-675,2025-10-14,08:00:00,entregado,31000,whatsapp,Con tarjeta feliz cumpleaños,10,Oct,1,42,42,0,4,0,0,1,8,31000.0,1,nequi,confirmado,0.0,1.0,5,2,31000,whatsapp,individual,337,0.0,6200.0,0.180328,0.198718,0.0,0.05567,0.4,0.333333,0.25,0.035714,0.180328,2,2,3,0,1,2
676,16,250,PED-20241015-676,2025-10-15,08:00:00,entregado,105000,manual,Llamar antes,10,Oct,2,42,42,0,4,0,0,1,8,105000.0,1,transferencia,confirmado,0.0,1.0,3,1,105000,otro,individual,355,0.0,35000.0,0.665574,0.673077,0.0,0.649485,0.2,0.0,0.25,0.678571,0.665574,2,0,4,0,1,0
677,10,250,PED-20241015-677,2025-10-15,07:30:00,entregado,32500,whatsapp,Para regalo,10,Oct,2,42,42,0,4,0,0,1,7,32500.0,1,daviplata,confirmado,0.0,1.0,2,2,32500,whatsapp,individual,345,0.0,16250.0,0.190164,0.208333,0.0,0.262887,0.1,0.333333,0.0,0.321429,0.190164,2,2,0,0,1,2
678,2,250,PED-20241015-678,2025-10-15,11:00:00,entregado,52000,whatsapp,Entregar en portería,10,Oct,2,42,42,0,4,0,0,1,11,52000.0,1,nequi,confirmado,0.0,1.0,1,1,52000,otro,individual,362,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,1.0,0.928571,0.318033,2,2,3,0,1,0
679,20,251,PED-20241016-679,2025-10-16,11:30:00,entregado,105000,whatsapp,Para regalo,10,Oct,3,42,42,0,4,0,0,1,11,105000.0,1,daviplata,confirmado,0.0,1.0,3,1,105000,whatsapp,individual,340,0.0,35000.0,0.665574,0.673077,0.0,0.649485,0.2,0.0,1.0,0.142857,0.665574,2,2,0,0,1,2
680,19,251,PED-20241016-680,2025-10-16,10:00:00,entregado,56000,whatsapp,Llamar antes,10,Oct,3,42,42,0,4,0,0,1,10,56000.0,1,nequi,confirmado,0.0,1.0,2,1,56000,whatsapp,individual,337,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,0.75,0.035714,0.344262,2,2,3,0,1,2
681,5,251,PED-20241016-681,2025-10-16,08:00:00,entregado,28000,whatsapp,,10,Oct,3,42,42,0,4,0,0,1,8,28000.0,1,transferencia,pendiente,1.0,1.0,1,1,28000,whatsapp,individual,349,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,0.25,0.464286,0.160656,2,2,4,1,1,2
682,10,252,PED-20241017-682,2025-10-17,11:30:00,entregado,35000,whatsapp,,10,Oct,4,42,42,0,4,0,0,1,11,35000.0,1,efectivo,pendiente,1.0,0.0,1,1,35000,whatsapp,individual,345,0.0,35000.0,0.206557,0.224359,0.0,0.649485,0.0,0.0,1.0,0.321429,0.206557,2,2,2,1,1,2
683,2,252,PED-20241017-683,2025-10-17,09:00:00,entregado,20000,whatsapp,,10,Oct,4,42,42,0,4,0,0,1,9,20000.0,1,transferencia,confirmado,0.0,1.0,4,2,20000,otro,individual,362,0.0,5000.0,0.108197,0.128205,0.0,0.030928,0.3,0.333333,0.5,0.928571,0.108197,2,2,4,0,1,0
684,9,253,PED-20241018-684,2025-10-18,11:00:00,entregado,66000,whatsapp,Decorar la caja,10,Oct,5,42,42,1,4,0,0,1,11,66000.0,1,nequi,confirmado,0.0,1.0,8,3,66000,whatsapp,individual,349,0.0,8250.0,0.409836,0.423077,0.0,0.097938,0.7,0.666667,1.0,0.464286,0.409836,2,2,3,0,1,2
685,2,254,PED-20241019-685,2025-10-19,11:30:00,entregado,56000,manual,Para regalo,10,Oct,6,42,42,1,4,0,0,1,11,56000.0,1,nequi,confirmado,0.0,1.0,2,1,56000,otro,individual,362,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,1.0,0.928571,0.344262,2,0,3,0,1,0
686,8,254,PED-20241019-686,2025-10-19,08:00:00,cancelado,105000,whatsapp,Entregar en portería,10,Oct,6,42,42,1,4,0,1,0,8,0.0,0,desconocido,sin_pago,0.0,0.0,3,1,105000,presencial,individual,345,105000.0,35000.0,0.665574,0.0,0.875,0.649485,0.2,0.0,0.25,0.321429,0.665574,0,2,1,3,1,1
687,8,254,PED-20241019-687,2025-10-19,09:30:00,entregado,43500,manual,Entregar en portería,10,Oct,6,42,42,1,4,0,0,1,9,43500.0,1,efectivo,confirmado,0.0,0.0,2,2,43500,presencial,individual,345,0.0,21750.0,0.262295,0.278846,0.0,0.376289,0.1,0.333333,0.5,0.321429,0.262295,2,0,2,0,1,1
688,2,254,PED-20241019-688,2025-10-19,10:30:00,entregado,14500,whatsapp,Pago contra entrega,10,Oct,6,42,42,1,4,0,0,1,10,14500.0,1,transferencia,confirmado,0.0,1.0,2,2,14500,otro,individual,362,0.0,7250.0,0.072131,0.092949,0.0,0.07732,0.1,0.333333,0.75,0.928571,0.072131,2,2,4,0,1,0
